colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
#00BFC4	1	1	initial -10	initial	-10	#00BFC4
#F8766D	1	1	improved -10	improved	-10	#F8766D
#00BFC4	1	1	initial -9.8	initial	-9.8	#00BFC4
#F8766D	1	1	improved -9.8	improved	-9.8	#F8766D
#00BFC4	1	1	initial -9.6	initial	-9.6	#00BFC4
#F8766D	1	1	improved -9.6	improved	-9.6	#F8766D
#00BFC4	1	1	initial -9.4	initial	-9.4	#00BFC4
#F8766D	1	1	improved -9.4	improved	-9.4	#F8766D
#00BFC4	1	1	initial -9.2	initial	-9.2	#00BFC4
#F8766D	1	1	improved -9.2	improved	-9.2	#F8766D
#00BFC4	1	1	initial -9	initial	-9	#00BFC4
#F8766D	1	1	improved -9	improved	-9	#F8766D
#00BFC4	1	1	initial -8.8	initial	-8.8	#00BFC4
#F8766D	1	1	improved -8.8	improved	-8.8	#F8766D
#00BFC4	1	1	initial -8.6	initial	-8.6	#00BFC4
#F8766D	1	1	improved -8.6	improved	-8.6	#F8766D
#00BFC4	1	1	initial -8.4	initial	-8.4	#00BFC4
#F8766D	1	1	improved -8.4	improved	-8.4	#F8766D
#00BFC4	1	1	initial -8.2	initial	-8.2	#00BFC4
#F8766D	1	1	improved -8.2	improved	-8.2	#F8766D
#00BFC4	1	1	initial -8	initial	-8	#00BFC4
#F8766D	1	1	improved -8	improved	-8	#F8766D
#00BFC4	1	1	initial -7.8	initial	-7.8	#00BFC4
#F8766D	1	1	improved -7.8	improved	-7.8	#F8766D
#00BFC4	1	1	initial -7.6	initial	-7.6	#00BFC4
#F8766D	1	1	improved -7.6	improved	-7.6	#F8766D
#00BFC4	0.997222222222222	1	initial -7.4	initial	-7.4	#00BFC4
#F8766D	0.997222222222222	1	improved -7.4	improved	-7.4	#F8766D
#00BFC4	0.997222222222222	1	initial -7.2	initial	-7.2	#00BFC4
#F8766D	0.997222222222222	1	improved -7.2	improved	-7.2	#F8766D
#00BFC4	0.997222222222222	1	initial -7	initial	-7	#00BFC4
#F8766D	0.997222222222222	1	improved -7	improved	-7	#F8766D
#00BFC4	0.997222222222222	1	initial -6.8	initial	-6.8	#00BFC4
#F8766D	0.997222222222222	1	improved -6.8	improved	-6.8	#F8766D
#00BFC4	0.997222222222222	1	initial -6.6	initial	-6.6	#00BFC4
#F8766D	0.997222222222222	1	improved -6.6	improved	-6.6	#F8766D
#00BFC4	0.997222222222222	1	initial -6.4	initial	-6.4	#00BFC4
#F8766D	0.997222222222222	1	improved -6.4	improved	-6.4	#F8766D
#00BFC4	0.997222222222222	1	initial -6.2	initial	-6.2	#00BFC4
#F8766D	0.997222222222222	1	improved -6.2	improved	-6.2	#F8766D
#00BFC4	0.997222222222222	1	initial -6	initial	-6	#00BFC4
#F8766D	0.997222222222222	1	improved -6	improved	-6	#F8766D
#00BFC4	0.988888888888889	1	initial -5.8	initial	-5.8	#00BFC4
#F8766D	0.997222222222222	1	improved -5.8	improved	-5.8	#F8766D
#00BFC4	0.988888888888889	1	initial -5.6	initial	-5.6	#00BFC4
#F8766D	0.997222222222222	1	improved -5.6	improved	-5.6	#F8766D
#00BFC4	0.988888888888889	1	initial -5.4	initial	-5.4	#00BFC4
#F8766D	0.997222222222222	1	improved -5.4	improved	-5.4	#F8766D
#00BFC4	0.988888888888889	1	initial -5.2	initial	-5.2	#00BFC4
#F8766D	0.988888888888889	1	improved -5.2	improved	-5.2	#F8766D
#00BFC4	0.988888888888889	1	initial -5	initial	-5	#00BFC4
#F8766D	0.988888888888889	1	improved -5	improved	-5	#F8766D
#00BFC4	0.988888888888889	1	initial -4.8	initial	-4.8	#00BFC4
#F8766D	0.988888888888889	1	improved -4.8	improved	-4.8	#F8766D
#00BFC4	0.983333333333333	1	initial -4.6	initial	-4.6	#00BFC4
#F8766D	0.983333333333333	1	improved -4.6	improved	-4.6	#F8766D
#00BFC4	0.983333333333333	1	initial -4.4	initial	-4.4	#00BFC4
#F8766D	0.983333333333333	1	improved -4.4	improved	-4.4	#F8766D
#00BFC4	0.983333333333333	1	initial -4.2	initial	-4.2	#00BFC4
#F8766D	0.980555555555556	1	improved -4.2	improved	-4.2	#F8766D
#00BFC4	0.975	1	initial -4	initial	-4	#00BFC4
#F8766D	0.969444444444444	1	improved -4	improved	-4	#F8766D
#00BFC4	0.955555555555556	1	initial -3.8	initial	-3.8	#00BFC4
#F8766D	0.955555555555556	1	improved -3.8	improved	-3.8	#F8766D
#00BFC4	0.872222222222222	1	initial -3.6	initial	-3.6	#00BFC4
#F8766D	0.897222222222222	1	improved -3.6	improved	-3.6	#F8766D
#00BFC4	0.836111111111111	1	initial -3.4	initial	-3.4	#00BFC4
#F8766D	0.836111111111111	1	improved -3.4	improved	-3.4	#F8766D
#00BFC4	0.808333333333333	1	initial -3.2	initial	-3.2	#00BFC4
#F8766D	0.791666666666667	1	improved -3.2	improved	-3.2	#F8766D
#00BFC4	0.752777777777778	1	initial -3	initial	-3	#00BFC4
#F8766D	0.716666666666667	1	improved -3	improved	-3	#F8766D
#00BFC4	0.630555555555556	1	initial -2.8	initial	-2.8	#00BFC4
#F8766D	0.711111111111111	1	improved -2.8	improved	-2.8	#F8766D
#00BFC4	0.616666666666667	1	initial -2.6	initial	-2.6	#00BFC4
#F8766D	0.680555555555556	1	improved -2.6	improved	-2.6	#F8766D
#00BFC4	0.575	1	initial -2.4	initial	-2.4	#00BFC4
#F8766D	0.627777777777778	1	improved -2.4	improved	-2.4	#F8766D
#00BFC4	0.525	1	initial -2.2	initial	-2.2	#00BFC4
#F8766D	0.547222222222222	1	improved -2.2	improved	-2.2	#F8766D
#00BFC4	0.497222222222222	1	initial -2	initial	-2	#00BFC4
#F8766D	0.527777777777778	1	improved -2	improved	-2	#F8766D
#00BFC4	0.461111111111111	1	initial -1.8	initial	-1.8	#00BFC4
#F8766D	0.477777777777778	1	improved -1.8	improved	-1.8	#F8766D
#00BFC4	0.447222222222222	1	initial -1.6	initial	-1.6	#00BFC4
#F8766D	0.452777777777778	1	improved -1.6	improved	-1.6	#F8766D
#00BFC4	0.363888888888889	0.995238095238095	initial -1.4	initial	-1.4	#00BFC4
#F8766D	0.402777777777778	1	improved -1.4	improved	-1.4	#F8766D
#00BFC4	0.277777777777778	0.990476190476191	initial -1.2	initial	-1.2	#00BFC4
#F8766D	0.344444444444444	1	improved -1.2	improved	-1.2	#F8766D
#00BFC4	0.258333333333333	0.990476190476191	initial -1	initial	-1	#00BFC4
#F8766D	0.291666666666667	1	improved -1	improved	-1	#F8766D
#00BFC4	0.227777777777778	0.990476190476191	initial -0.799999999999999	initial	-0.799999999999999	#00BFC4
#F8766D	0.255555555555556	0.995238095238095	improved -0.799999999999999	improved	-0.799999999999999	#F8766D
#00BFC4	0.169444444444444	0.990476190476191	initial -0.6	initial	-0.6	#00BFC4
#F8766D	0.197222222222222	0.990476190476191	improved -0.6	improved	-0.6	#F8766D
#00BFC4	0.113888888888889	0.985714285714286	initial -0.399999999999999	initial	-0.399999999999999	#00BFC4
#F8766D	0.158333333333333	0.985714285714286	improved -0.399999999999999	improved	-0.399999999999999	#F8766D
#00BFC4	0.0777777777777778	0.985714285714286	initial -0.199999999999999	initial	-0.199999999999999	#00BFC4
#F8766D	0.111111111111111	0.976190476190476	improved -0.199999999999999	improved	-0.199999999999999	#F8766D
#00BFC4	0.0388888888888889	0.985714285714286	initial 0	initial	0	#00BFC4
#F8766D	0.0638888888888889	0.971428571428571	improved 0	improved	0	#F8766D
#00BFC4	0.0388888888888889	0.947619047619048	initial 0.200000000000001	initial	0.200000000000001	#00BFC4
#F8766D	0.0527777777777778	0.966666666666667	improved 0.200000000000001	improved	0.200000000000001	#F8766D
#00BFC4	0.0361111111111111	0.933333333333333	initial 0.4	initial	0.4	#00BFC4
#F8766D	0.0444444444444444	0.957142857142857	improved 0.4	improved	0.4	#F8766D
#00BFC4	0.0305555555555556	0.857142857142857	initial 0.600000000000001	initial	0.600000000000001	#00BFC4
#F8766D	0.0138888888888889	0.852380952380952	improved 0.600000000000001	improved	0.600000000000001	#F8766D
#00BFC4	0.025	0.833333333333333	initial 0.800000000000001	initial	0.800000000000001	#00BFC4
#F8766D	0.0111111111111111	0.828571428571429	improved 0.800000000000001	improved	0.800000000000001	#F8766D
#00BFC4	0.0138888888888889	0.814285714285714	initial 1	initial	1	#00BFC4
#F8766D	0.0111111111111111	0.819047619047619	improved 1	improved	1	#F8766D
#00BFC4	0.0194444444444444	0.747619047619048	initial 1.2	initial	1.2	#00BFC4
#F8766D	0.0111111111111111	0.785714285714286	improved 1.2	improved	1.2	#F8766D
#00BFC4	0.0194444444444444	0.704761904761905	initial 1.4	initial	1.4	#00BFC4
#F8766D	0.0111111111111111	0.714285714285714	improved 1.4	improved	1.4	#F8766D
#00BFC4	0.0138888888888889	0.666666666666667	initial 1.6	initial	1.6	#00BFC4
#F8766D	0.00833333333333333	0.671428571428571	improved 1.6	improved	1.6	#F8766D
#00BFC4	0.0194444444444444	0.590476190476191	initial 1.8	initial	1.8	#00BFC4
#F8766D	0.0138888888888889	0.595238095238095	improved 1.8	improved	1.8	#F8766D
#00BFC4	0.0194444444444444	0.547619047619048	initial 2	initial	2	#00BFC4
#F8766D	0.0111111111111111	0.580952380952381	improved 2	improved	2	#F8766D
#00BFC4	0.0166666666666667	0.523809523809524	initial 2.2	initial	2.2	#00BFC4
#F8766D	0.0111111111111111	0.561904761904762	improved 2.2	improved	2.2	#F8766D
#00BFC4	0.0166666666666667	0.447619047619048	initial 2.4	initial	2.4	#00BFC4
#F8766D	0.0111111111111111	0.476190476190476	improved 2.4	improved	2.4	#F8766D
#00BFC4	0.0111111111111111	0.314285714285714	initial 2.6	initial	2.6	#00BFC4
#F8766D	0.0111111111111111	0.371428571428571	improved 2.6	improved	2.6	#F8766D
#00BFC4	0	0.271428571428571	initial 2.8	initial	2.8	#00BFC4
#F8766D	0.00555555555555556	0.333333333333333	improved 2.8	improved	2.8	#F8766D
#00BFC4	0	0.233333333333333	initial 3	initial	3	#00BFC4
#F8766D	0	0.233333333333333	improved 3	improved	3	#F8766D
#00BFC4	0	0.114285714285714	initial 3.2	initial	3.2	#00BFC4
#F8766D	0	0.180952380952381	improved 3.2	improved	3.2	#F8766D
#00BFC4	0	0.1	initial 3.4	initial	3.4	#00BFC4
#F8766D	0	0.142857142857143	improved 3.4	improved	3.4	#F8766D
#00BFC4	0	0.0619047619047619	initial 3.6	initial	3.6	#00BFC4
#F8766D	0	0.104761904761905	improved 3.6	improved	3.6	#F8766D
#00BFC4	0	0.0619047619047619	initial 3.8	initial	3.8	#00BFC4
#F8766D	0	0.0476190476190476	improved 3.8	improved	3.8	#F8766D
#00BFC4	0	0.0333333333333333	initial 4	initial	4	#00BFC4
#F8766D	0	0.0380952380952381	improved 4	improved	4	#F8766D
#00BFC4	0	0.0142857142857143	initial 4.2	initial	4.2	#00BFC4
#F8766D	0	0	improved 4.2	improved	4.2	#F8766D
#00BFC4	0	0	initial 4.4	initial	4.4	#00BFC4
#F8766D	0	0	improved 4.4	improved	4.4	#F8766D
#00BFC4	0	0	initial 4.6	initial	4.6	#00BFC4
#F8766D	0	0	improved 4.6	improved	4.6	#F8766D
#00BFC4	0	0	initial 4.8	initial	4.8	#00BFC4
#F8766D	0	0	improved 4.8	improved	4.8	#F8766D
#00BFC4	0	0	initial 5	initial	5	#00BFC4
#F8766D	0	0	improved 5	improved	5	#F8766D
